,business_id,categories,review_count,address,stars,name,Top_0,Top_1,Top_2,Top_3,Top_4,Top_5,Top_6,Top_7,Top_8,Top_9,Top_10,Top_11,Top_12,Top_13,Top_14,Top_15,Top_16,Top_17,Top_18,Top_19
3069,TQxMhEar6--Wj4Du8nRQsw,"Restaurants, Thai",172,101 E McDowell Rd,3.5026737967914436,Thai Hut,JQYkVnUzS5vgFxZgCuW7ag,NASjUYKkz6l7hQLxMf2lqg,63bHLJUomC22Xdm3IjgBtw,Ak08F6RqjHYmVCzweBbTrQ,5DT2qxCkXxUKW7z_4kOXmA,NUT7tou1Uvjh0GB4I41Qig,-hq09PjRpGcx4XXhrqh5xw,C3gKBIsZKR3bp43BbOu8qA,-Ma5JqzuI_3xIAtpNJfQ2g,rnvsL0oFZpzpO61GXqBF6g,x9HvTsA83c5r-muemxw_9A,CqsJjzullOVp29m0l__k5Q,0V18KwdtfsdrIu9xyO4GLg,4vkOZ0kW4Hor43XqqNc0Og,rCoAHVl3tXXAE_Kl4MVgWg,NBtUS6ihgRMbrk0s8g3RUw,O2sEX86f6B4GROghjUkr0A,Xdzd_3-eh0sxCZOXGhEWkw,fXzMs__3HjTYwKPMAb4jYA,JXhi6GuB6wqBfw2Tc7ohvw
3070,P2GBKrx7dJg3xeGtuU2K-A,"American (Traditional), Seafood Markets, Food, Specialty Food, Seafood, Restaurants, Event Planning & Services, Venues & Event Spaces, Sushi Bars",851,1720 E Camelback Rd,4.177580466148724,Bluewater Grill - Phoenix,Ap17p-tA4Ipzy1s35DfCfg,whAwdYVty-jSNRhrYT2zHA,dR3HS1tLVo53KO7F8BF6og,csy-xJWM68SXabizUIhucA,h0bxE_VmJJvKKEEm4-NFRA,yNPh5SO-7wr8HPpVCDPbXQ,LHyj66waFlDcw9UToo27JQ,evdJO0v9rvVixieNEnaeJg,gSPqD1DR3lzgoaifIhdF_w,-bMZCfTK7fxFaURynKpBMA,H3Gastz2T6iiSRGmlbtoXQ,34VuBMNaG9nJiyqsnoEgPg,vC23Fq8lMkNiZ4F8yh3ukQ,RZFryvOkznd4jtpj8PbSzg,LtNgP4FqXp5nMFOHErK8cw,-Ht7HiGBox8lS1Y8IPjO8g,67X6JB3kvZ2B_p8pucgNXA,a1KXovXPdeDurOrER4ST6A,yCK1Ok69D7TSWJESZQZHiQ,gBEWJ4b2OvUmN4Oh7ju3hw
3071,Ou86-U4_LyA7Hni0yJQfzA,"American (Traditional), American (New), Breakfast & Brunch, Restaurants, Burgers",114,2103 West Happy Valley Rd,2.575,IHOP,V0GHF8CkhOovDeQKCn7YQg,3kVThNUM1mzz1lBtxdSJxw,MJyKhCf7lu0XPhCbo-TnbQ,Vp9TrF9P4ifIRAMcte-ycw,GboHJSE9PcqcAc5V3veS-w,8R_oemw4rNjJL6sd40O_oQ,L2p0vO3fsS2LC6hhQo3CzA,E4JyAzB5_2quptwtemyhYA,4x55GDKIP4oHh7H2TKaaHg,utIA0LyQmwP-9DRyxUe6qQ,JDIbJyTbvmUqCDRHjGcGIQ,aMF8cG445ONPRKBsBYqofg,yzjQvTWiinB8pmbCMu8vuQ,hH8002bWtOFYtLgarFZBsg,8AWnAA7aUk8OO5oLz8yvQQ,8h5C4aF_MIwlLBc9JtaD7Q,-050d_XIor1NpCuWkbIVaQ,8Zqh2jwtncA3N4fWEMTvZQ,vyDW7_CHhDUJshMqaSjj0g,oqZeUJ5glR8VMmXT6cWX9w
3072,ZsjmdtVDm42BVAGqmuoJ-g,"Food, Mexican, Specialty Food, Restaurants",4,3348 E Wier Ave,3.75,Mama Lola's Tortillas,89uU51kOiQXbJHVA3C6XMQ,Ktia9NJfvxVxTLVcEnw9zQ,FxEJjLZj6UdsOCGcgEufeA,IiwgHkUbBt9Ha25H4dUtkw,DaVTuhzi6EgWStb2eAjNjA,ROuiI7sWhEMLodSylU2Qpg,4aF5GfnVkJPj9IwJ2yxPtQ,LGEIsxeJQATo9J1IA-TEdA,HpRj2Lv27EUQql0POE5sQw,XVhI4DbI7mbpySm_jTS18A,KYo0OqRr-q-TM2o66MBJYg,yOPwzFW6LmxMmFGtiQ8ycg,es3Fq9KNp6Ry994x4T4ZYg,sS__otwzn0INyR_5Dimfdg,rbywwnfMjFjJwLQkgpdIEw,T-KniGykrZ46ZC9plOTspw,wqqpciqva5yN-c72SmvaOw,Kp729o1Pqeoc1oNS31wBJA,jq9gzjKbVWgeMYzA0aFzxw,cKRMmytHxaSt8F0SMEzKqg
3073,0obhg2Jv22z6Mkvl3zGaiQ,"Restaurants, Salad, Greek, Burgers, Mediterranean",239,3102 N 16th St,4.423868312757202,Nino's Greek Cafe,sLKpRaFns5Uqw1IEzK6obA,rYI_Dvw8ixOE-Hud-PWzbQ,FJrI8DmhZX55GLS2eWasZA,cq6SQkWKVT3TH-6YzGFn4g,1E1Qp9HWSZmqruir3sTeKw,0N2y8rNxbet6p4UIBWTOrw,len2nrEtgD9bjnoYSyLPjA,aw0H9O1yysoHB0JanT0Ubw,3U__XOTBFptjhBeHrPGqrg,ylxqmxh2gO1yCpQkIk6o3A,QssWqY44im2rA8hGmicv_A,GQxpWDw3MuCwAMV9BA-62w,9tKSEjLCJowSkxze0NiFig,_eKvk2GoGKb3CoYolHgRlg,n2tiSHECXkFv47aIkxvSDA,KFrJTt-NTXUrsdr7BGx5dg,kpv7LVLJrbawoXOJNAnd0w,uhyDNWYRSsom3VrFgOgP_w,CV0knwCFA-x-8jJHot6Few,XbkpdDXhunFhAWLNRAiVIw
3074,91GxxEnwkkdmpGXnvCXZzg,"American (Traditional), Restaurants",5,4609 E Chandler Blvd,1.4,Applebee's Neighborhood Grill & Bar,5xCeuEI7Einoi5xYsNuDCQ,EE_CKAAq7_oL7jfxmUKhuw,DuS8fop8yN6Fa_hIFZJVLw,vyDW7_CHhDUJshMqaSjj0g,KFAJsmQ6GnHxyfmv16s9VA,U6eg7zI-0TosgVvmrOtlZg,Bs8AvNO3xWoURWpqiGd_4w,Z7nGSKvjmHNRkXtoMxA3Jw,yNPh5SO-7wr8HPpVCDPbXQ,YlwJYpBWa-oL0byTVPNKRQ,oryS4vX0xkKC4tOekgowDQ,yX0pOWG_Be9TjGnm0aihVA,ElWzx5_fU8S2G45OnM-HpA,LUDX--wfStrKavGyitk4nA,XMMLRvV4IMxIGyc4H37LxA,jzM4dTlstNmGDPRT9SC6Hw,9vkVY5puIHRfKMgJB4LBnw,3deqbrFWWyHdlvAbmqWqMQ,AWJhMTYsIYzCIYAIUA-waA,fKm6mfATDJRDDQH0PtZeeQ
3075,a_ai1uMhAqQSYaO_QNmnSw,"Restaurants, Nightlife, Mexican, Bars",117,7829 W Thomas Rd,3.0655737704918034,Macayo's Mexican Food,jAsvKe4-SteA-ZgyfVPoTQ,euL4wrPoczkOBkS93pxv5A,V_RD57ea9ATcoryET1vTkA,xZhNZb01n9b4e2X7bZdoVQ,qnn9E-e9orYf_wK37yLTYw,JfHXzulF6yIKgA22YYPedw,pDewiJY6KCcZgLxxgxg13Q,jzM4dTlstNmGDPRT9SC6Hw,PQWE8a6Opjiuzt7DaX2R6Q,AhPmh0NaRDbEYyhd9egzLA,GqGVAE3kbEW46FU1LydVUg,cKRMmytHxaSt8F0SMEzKqg,50NTSGbZ3pN5643_K1IReA,TH_Vr8_LCnAXFDUqSkF-HA,-rCIoxp7pqN3xY7E3-v56Q,YM-nYIHd99qUt9n62AxIAg,ibf4xvHWD4t1DOOZhidHBg,ZCe93zAkxr2KOBU1NT0lmg,7Q2cYSl5NBYytJzgjX0oKw,vyDW7_CHhDUJshMqaSjj0g
3076,tc0BL1PsdlIL-KHhfIqzbQ,"Sandwiches, Restaurants, Fast Food",15,"3210 W Bell Rd, Suite 100",2.6,Subway Restaurants,-kIscN8I29eXMPkvyyxmRQ,6xHAfmlqlpjm9retP20woQ,01cFftHZc98jNJfJrLEJ5g,prcrTVScKNTfSu0wcle0DA,-QIQLK8RR6rl7v19cAQQHg,L2p0vO3fsS2LC6hhQo3CzA,LIjLOrzL6Lbb_axlF2-9Iw,2zBCxn7_jHcfxoSjBdHJ3A,5zHi8eQhO7sO3N15zHgkUg,5d8oCuD4TlaDjBGMnDD0HQ,9h2FCxdB5uk4bjX3P47L9g,fKm6mfATDJRDDQH0PtZeeQ,aMF8cG445ONPRKBsBYqofg,NkezWNdhaHqD7ZMGPQuXxw,Lm5xXugCGxDqxD8ZE2MSEA,mr5hwhIb_qfpTg9mbWHgsQ,v5IUggBPzXEF1MCB7QMRsQ,N5B7OBTyNGgwU_Y2fwNcyw,g6B5hVt6oZRVO2wR4f0sNw,TubbskG3TSU9TpgFFH2How
3077,ujsqYa1yxduuB4wc0ASjMQ,"Specialty Food, Ethnic Food, Ethnic Grocery, Restaurants, Food, International Grocery, Mexican",10,1612 w Bell Rd,4.4,Mercado Y Carniceria Sepulveda,WOz66UuVsfc2K9GxzfDnGg,VoTi4yVhTVyFdmxUpoyUsg,Q7bAF6MrZ8wWfLsxaPl2Yw,sS__otwzn0INyR_5Dimfdg,CFyPbqZaxoBTjOmVjSn_8Q,yb7ZtgMWSZboG_sSUx9g2A,KBP7x08WfD__BUoE4kY0lg,P8IsTiHq5Hesa6UPL604ww,E_DXCeVllZtHV93hsAIZvw,Tc1ly-0VLk3AaoMb7CrlVA,NM46GnLtWWocCu2o1iCuSA,nYpxA8exNB1VPuM7XYS7fg,G_mqw9nNYDFkwtCe5Jd8QA,lrAUseySfmFeZkWOGfsKnQ,aEtbXqbkf2BnwEVWQ2yjUw,64dfRmMmUsOdLnkBOtzp4w,VJVEDDJKccmrW1fhJCWmsQ,v7UIeEvwNd3fleFE6icm3A,nwHd2MbIGz0SNG8GpFjekw,75vRgse6O3P4GL_vi3Xr9Q
3078,_cRDDAasE-4584eXN_5Ecw,"Restaurants, Fast Food, Tex-Mex, Mexican, Tacos",9,1004 N. 24th St.,2.0,Taco Bell,U7qvifH4kTy_Ct2dqb3KSg,KkVkroVMA2rBLJz529nZVw,nVGPxMooxSiaSH_wHvcRbw,okX1jSK4-4uPdglVFNYhSw,8a4ScB2OYz8uVtp1PWP5jg,cCV0q8VV5RZIfcvolWXlBQ,qB15WElGAlI_eGWjn0kT2w,B198jEItQSF7xQhRADUW6Q,1Dfx3zM-rW4n-31KeC8sJg,-2isRNVb6PDuBagELL5EBw,b5kC2XepQ1-6qCDpvtoxxA,Rpdq7PHGvpSWQcYwuHlgUA,3C5Z9homtzkWHouH2BHXYQ,EU83r5yrRw3zRictM5eO6Q,pZTm9g-x_KmucSWtXmjoGw,EYWaN9sLjVYdi7fKIRguVA,AhPmh0NaRDbEYyhd9egzLA,V1CvqpVdyc1XkbQRPJqLCA,Tc1ly-0VLk3AaoMb7CrlVA,yjUgQXvycpnH9-lfBA2sgA
3079,QTF2Vgd_I1uuS5398qdkQQ,"Breweries, Restaurants, Food, American (New), Gluten-Free",82,3400 E Sky Harbor Blvd,2.8452380952380953,OHSO Brewery - Terminal 2,OeQUmob9q5sbEixK2-Tozw,of4V8nfW7GwJ03tLDdrOlA,-1UMR00eXtwaeh59pEiDjA,I3STZd5iAvUL9MNLF_DUug,mnwRtuVQEsIUomBchu0gwg,CzqYP9VKJBzGLnp14naScA,XcWlBj5oQgzKhR7Cxovj3w,042IHd5KjHiMuBtGtugO_g,xImiQIhC2ZBDEy7LhpQ4nQ,DkIEhR8behaIoSexekWV0Q,xtJ9ELoKVMbRwZ0ktbVTlA,bLRjPq9-pAdXirAWWTuZzg,plWuv4gda7m0KlqCNhrb4w,prdA1r8XP03oD-PYvZJ5AA,QzrtN3EjGp-kSCzg8uj1oA,OQggqcQglU-lHY3rY-8Lhw,w-q9UTLqk6njQWOJEWelwA,6FO2DTcN7zqFfl090zf12g,NwVj3tbEcR2F8fbrcOEV0Q,82I9SSilxh3zL8F1UQ45Xw
3080,09LYxY5D4GcKc0Tvs4K_gw,"Coffee Roasteries, Food, Bars, Coffee & Tea, Nightlife, Restaurants, Breakfast & Brunch, Beer Bar",130,"1616 N Central Ave, Ste 102",4.431818181818182,Press Coffee - Muse,n6IWvkVMWB9OIRZBXh5tHw,OgJ0KxwJcJ9R5bUK0ixCbg,jq9gzjKbVWgeMYzA0aFzxw,j0_DUr3vBXY-JP-b0bf93A,MZkP-I91Df4XgmVelGBGng,apdb7MGnmnx6nGWBJ0ch_g,uZkysgjMeC3UO03cPyBD2g,89N3YfIoe50feyqS0qwMXg,WB7346WSdkTHvtHfWPilaA,5A_sjC9ULLt4UkDNtr9dkw,tIp4P6gIDeVqamFFyq5nMA,seYvTmOZGJ2IAMdfQa8pkg,uBapvMNLJ6dtwJH9HQQamg,ogW-9p7lcXQYTPymXy9KXw,bjrPt4DN1r4HpiR0Y8ofvg,LKeKUAHG-efbhckXsV8iKw,qjuxlHtv_woIw9zPVWri5A,cMoAyO10kXgzNEGSnUUjCA,RA1Jchnz3uQDg4YVHckKXQ,_1dS8bRrhN8hoCn58vmoHg
3081,1zH3_Agw8CTgSmKgg4JNmg,"Korean, Japanese, Vietnamese, Noodles, Restaurants",71,18 W Adams St,3.2027027027027026,Yasda Bento,VasgFCcYS8JUIdqb5KsPAQ,fT6Uwl6abRQfiNgxre_qbg,oMBNvB6tHlwW3UwGBYqljw,4LPrdCK0L7GFF6vLP5cGTw,L6ZPG8lO1tMGmHimSjuEMg,CGd8erq6Ojn834pQ0gpRqA,Ld2hhA3q3cdkptwS1fsYEg,qL7oHKdDd4eM2NIE4SFYAg,NM3iiGNrwoyNKWXiRT-nKA,mRubgo8WfjraJkE5Bvbf6w,RQdKieW9hqg898d_S2WwRA,PZv-i2kxrueX1uK2qaM5tw,-YR7K3rw6VAQ1-MjslvsoQ,ZCzey5aPhd7jYIoHsUfjmQ,UUtWoDyREiy9MPdtTRFUYQ,6t98--hqg8suYkm_37re8w,N5B7OBTyNGgwU_Y2fwNcyw,v0pSEJhTLBdyS6gmNrHccQ,g-I48SaHtdIGR5ZEoVeNFw,YyvpjiXO_lQuZxn6wqoPJw
3082,FoKx_RP4kUM-aiGo3wlUUw,"Mexican, Seafood, Restaurants, Nightlife, Bars",273,7835 N 19th Ave,4.217543859649123,Las Glorias Grill Mexican Food,pDewiJY6KCcZgLxxgxg13Q,xZhNZb01n9b4e2X7bZdoVQ,5KheTjYPu1HcQzQFtm4_vw,50NTSGbZ3pN5643_K1IReA,SxelcKtJlN6X2Vlak0wXHw,DaVTuhzi6EgWStb2eAjNjA,-rCIoxp7pqN3xY7E3-v56Q,TH_Vr8_LCnAXFDUqSkF-HA,iIjVO7cLD1UEmIO7G05Ujw,JfHXzulF6yIKgA22YYPedw,PQWE8a6Opjiuzt7DaX2R6Q,9o-DUVGYaoKkqnCP5BT_NA,cKRMmytHxaSt8F0SMEzKqg,qnn9E-e9orYf_wK37yLTYw,9MVKjEMN5T59uzG1xoD2BQ,Ktia9NJfvxVxTLVcEnw9zQ,P8IsTiHq5Hesa6UPL604ww,AhPmh0NaRDbEYyhd9egzLA,frCxZS7lPhEnQRJ3UY6m7A,-bMZCfTK7fxFaURynKpBMA
3083,J--MCCcCmgJ5xLCzX6ev_g,"Restaurants, Delis, Sandwiches, Fast Food",51,2415 E Baseline Rd,3.6,Jersey Mike's Subs,9h2FCxdB5uk4bjX3P47L9g,prcrTVScKNTfSu0wcle0DA,JqSdd1Jj6UDjgPtYSPdsVQ,Uxyc9jyxZ_h2awnz5bAVMA,8JtnbHflEazfcLPd9ZjhnA,cJTziG8b7bW-FSvgFeLi_Q,VIDVASjenNoR2UHEo9oQug,v9ZRK2k85eFlZ6rLYVbMqQ,v1cbdKF5EjgWSwutjzg-WA,2Qh4LZbqbQIsonZ68S7_Qw,OvG9pbudLhmLkjrttGvhAQ,y5bQlEMCMnYba9I5XRzlzA,01cFftHZc98jNJfJrLEJ5g,G8vA6pq4p8KslaURm-q65Q,N5B7OBTyNGgwU_Y2fwNcyw,GQaOgUdJOVoEzMaKODD8Hg,-kIscN8I29eXMPkvyyxmRQ,Znh1IeGT1EbiQsZqg2Acpg,-QIQLK8RR6rl7v19cAQQHg,QsJ6orXv_VB7xz-MpqHzSQ
3084,S-mdSI4dMr-KeF28L5CMyA,"Pizza, Restaurants, Sandwiches, Italian, Chicken Wings, Nightlife, Bars",130,"1334 E Chandler Blvd, Ste 11",3.7050359712230216,Buddyz a Chicago Pizzeria,N8uKQ5Vdb1LAh-qXT_25Rg,1muT5zEqoC4qp9ms08qJtQ,zYZPpOqo_2YrLJLOmjlgPQ,sjiTzC2aoy13iPuIvk37Ew,RztX0zV7ObHZD08SDUhI0Q,LA8KYt-SaeTpb_qQ5Wc4aQ,6We2O5X62J_gduXU7jvf8w,pSQFynH1VxkfSmehRXlZWw,dUffgo9Lh_Vk9TLuFR5ywg,Tw3miGKZHtmxmaQZIYFRrA,lwpQQflP1CGJPV7QLybzOg,ErHMVkPstNyefb3ZU_z1Cw,OASX1Yrgq_7R1PsYpixRcw,W36vefYka0IZAPWygxJtqg,53BSdnhzcCBfBH_6TgX63Q,k1QpHAkzKTrFYfk6u--VgQ,NeDqVEiin0q-FxCvOKiERw,_mg5bYknpZgaWSfjQVmrJQ,DZfFFSVFVJVxs3vfFVVf0w,XF4w6wG1JOvfKZlQcxiWgQ
3085,563hfz-EY18-XHCxwT8nJA,"Arts & Entertainment, Restaurants, Psychics, Supernatural Readings",3,13026 N Cave Creek Rd,3.4,Cave Creek Psychic,XpyYSWF-8xi_aZ67RUuk2Q,vyDW7_CHhDUJshMqaSjj0g,7Q2cYSl5NBYytJzgjX0oKw,OgJ0KxwJcJ9R5bUK0ixCbg,ElWzx5_fU8S2G45OnM-HpA,Gz9SlLqxS6wnxPvgdOQNrA,jsuUmIEefPjV__ads62Z5w,YlwJYpBWa-oL0byTVPNKRQ,LelAlfuj5oVRF9CQdWLsNQ,-Ht7HiGBox8lS1Y8IPjO8g,KFAJsmQ6GnHxyfmv16s9VA,yNPh5SO-7wr8HPpVCDPbXQ,-Bdw-5H5C4AYSMGnAvmnzw,N5B7OBTyNGgwU_Y2fwNcyw,qQCsLGMncJp1xWUGnOKCQA,fKm6mfATDJRDDQH0PtZeeQ,Kr2EJ05h5BXHlytYBgShGw,L2p0vO3fsS2LC6hhQo3CzA,9yESUcIVarhYEabIMj844Q,vjaHGc25CcyNPZTbjDa7Ww
3086,F_AEoKMMpLDZo-8OnaaD3w,"Food, Desserts, Donuts, Restaurants, Coffee & Tea",52,1931 W. Northern Ave,2.6545454545454548,Dunkin',TtbCOwOpNNzE7fW5CFwyng,vUgCHg2pWUrbg_xrJZz6Lg,5P7zzVhWvO8nXGPdy7xqhw,QxoEkFbKsmpPrzPpWGfJgg,tU90S8KAgeg_2dZQeYfg0w,ZOpiqtjJlcC8-VctNHE8xg,GLVahCssTKPBY_06LzUGQA,48ka6XH8WWANuHwqL2mZUA,lkpoSg7xf60BsrOjdm0CBA,4EO19pZecHc3cF7kiEkdJA,XbVsOg5_5zSjWPaxMQgKIg,umrDQGRNied77aVg29_fVw,O8sBSjxL8hQbA41lKtcoJg,p7FBqdHN2nzS0S4wGlqanQ,JcAfn8YTNnoAUk9nGaioSg,p_V8gH43zZx0Gh_EA__hdg,hz2auCaURcLk13UHOBlm3g,PtEjNgkWfLk5GTGa4hQfxQ,1lAV0CZdveG9tYlZZfWjCA,xPW11bd1-baT9vMcvMnv-w
3087,_rxm3RZlb0reZDzCkKltow,"Breakfast & Brunch, Restaurants, American (New), Sandwiches",25,5350 E Marriott Dr,3.28,Blue Sage,MM572Htt9k_e96IKNyCEtA,aMF8cG445ONPRKBsBYqofg,L2p0vO3fsS2LC6hhQo3CzA,pu7maVMRHbIUv2x3B_xMHQ,ZynSNEGuPvGCj3eYIaLPlQ,8R_oemw4rNjJL6sd40O_oQ,hH8002bWtOFYtLgarFZBsg,E4JyAzB5_2quptwtemyhYA,x8_NelKV1JY5S5bN7mWJuQ,N5B7OBTyNGgwU_Y2fwNcyw,pTZ4u-sEQr-yHq2Cl4EMEw,fKm6mfATDJRDDQH0PtZeeQ,VEe-_Yc1fbEtUjkACEjLpA,-Ht7HiGBox8lS1Y8IPjO8g,S_bG5WWbtNXhhY9Y0GTcSg,8Zqh2jwtncA3N4fWEMTvZQ,2DmTw0k3bcXuHdAyxO_bkw,LelAlfuj5oVRF9CQdWLsNQ,kne4oWWLq0FFHLA-gWuqoQ,yNPh5SO-7wr8HPpVCDPbXQ
3088,XkYZRw7T-LLnNEto8xG5cQ,"Restaurants, Bars, Nightlife, American (Traditional)",3,2057 E Camelback Rd,2.0,Chili's Grill and Bar,ibjoU0b7R3cxGV2Lh4TiFw,vyDW7_CHhDUJshMqaSjj0g,vjaHGc25CcyNPZTbjDa7Ww,UqhVZYUeoBGroYpZB-9jlQ,7Q2cYSl5NBYytJzgjX0oKw,z6-reuC5BYf_Rth9gMBfgQ,cz5vz-893D3LNH3TMQYR1w,YlwJYpBWa-oL0byTVPNKRQ,ElWzx5_fU8S2G45OnM-HpA,Kr2EJ05h5BXHlytYBgShGw,mnwRtuVQEsIUomBchu0gwg,fKm6mfATDJRDDQH0PtZeeQ,qQCsLGMncJp1xWUGnOKCQA,3BGzRYh6GQbZz3LGAGb-sQ,CKoDbOpF_CSyy6_lttqjKg,uXoaycCmhc3Cg4Iei8kHYA,IsoLzudHC50oJLiEWpwV-w,Bs8AvNO3xWoURWpqiGd_4w,OeQUmob9q5sbEixK2-Tozw,LelAlfuj5oVRF9CQdWLsNQ
3089,u--jf3lS_04kmQNO4liAsQ,"Sandwiches, Salad, Cheesesteaks, Food, Restaurants",143,6025 N 16th St,3.510204081632653,Capriotti's Sandwich Shop,-QIQLK8RR6rl7v19cAQQHg,-kIscN8I29eXMPkvyyxmRQ,01cFftHZc98jNJfJrLEJ5g,5d8oCuD4TlaDjBGMnDD0HQ,g6B5hVt6oZRVO2wR4f0sNw,2zBCxn7_jHcfxoSjBdHJ3A,y5bQlEMCMnYba9I5XRzlzA,3Xq-bUUpRF9qi3MIXPY8cQ,lgWB0yGXpZvupYREWxtV7g,5zHi8eQhO7sO3N15zHgkUg,2DUdvdQE8FOxCHHp59HHzw,yUh85ZlAq_zZ9-rRlvCgcA,MgHWbwuxxb_txhI3lK_bKg,OugQjN04sQNahWzYEdTExQ,CXAC3Pfo7jaEciXZ2Bjgow,osJfovV0FGBDo4n7eD4-AQ,5OmuCo0kdvWQZXidGuxrsw,rQtQbCcRPyoVR8-Qrti6pA,-KIdCJnkt5N8rnnmWR5MQg,1rebduwtmrHQhl32djRS7A
3090,KJJwE2gZ1ByGN55cIHxdkA,"Sushi Bars, Restaurants, Fast Food, Japanese, Asian Fusion",39,2156 E Baseline Rd,2.0952380952380953,Yogis Grill,RQdKieW9hqg898d_S2WwRA,Ld2hhA3q3cdkptwS1fsYEg,gBEWJ4b2OvUmN4Oh7ju3hw,gSPqD1DR3lzgoaifIhdF_w,8PaMGALpL7FwwdUy7eK4ZA,bJy-0_F6V7ZX4lz1yU1k8g,a1KXovXPdeDurOrER4ST6A,97w3hi6ngScJquXakwTWuA,SMXmELJ8jFBPDq3VWRlLeQ,kblFxfo_xnMUZF0U0aGXQw,H3Gastz2T6iiSRGmlbtoXQ,jOJaJatp88cqnkVo8D8RJg,yCK1Ok69D7TSWJESZQZHiQ,LtNgP4FqXp5nMFOHErK8cw,vC23Fq8lMkNiZ4F8yh3ukQ,S-oLPRdhlyL5HAknBKTUcQ,evdJO0v9rvVixieNEnaeJg,wN2zNgEK-QizEA_NKAHj6Q,L-_-9JNAb6UDyq7waykX2A,4LPrdCK0L7GFF6vLP5cGTw
3091,Lkq-3a2oZUPDSUWBRzUXWg,"Barbeque, Pizza, Chicken Wings, Restaurants",41,1635 E Baseline Rd,4.093023255813954,Senor Pizza,OASX1Yrgq_7R1PsYpixRcw,RztX0zV7ObHZD08SDUhI0Q,ErHMVkPstNyefb3ZU_z1Cw,NeDqVEiin0q-FxCvOKiERw,Tw3miGKZHtmxmaQZIYFRrA,DZfFFSVFVJVxs3vfFVVf0w,0rjU_WK5HxoH1fIuEpTpcg,XF4w6wG1JOvfKZlQcxiWgQ,6We2O5X62J_gduXU7jvf8w,cXgXRqB40CGHEMKQgxLDTg,pSQFynH1VxkfSmehRXlZWw,lwpQQflP1CGJPV7QLybzOg,pjpUOlJLlkIxBZ5BquA2PA,pCWg4B0R5gauQR4SJ9VDmw,jHIJ0hfy5USIWvcdynzrFQ,k1QpHAkzKTrFYfk6u--VgQ,8EvgKu_VpVXJ0KUvrxS7BA,PJVjfGtVc71M0XlUr83teQ,7MeMGh0SUlF-GuTyruwtcw,Tp07u-0AOFRfQhtNpAXaQA
3092,aX5pzgWBb-hyMhOgtd98kQ,"Restaurants, Pizza, Fast Food",4,7502 West Thomas Rd Suite 4,2.0,Little Caesars Pizza,pSQFynH1VxkfSmehRXlZWw,ErHMVkPstNyefb3ZU_z1Cw,RztX0zV7ObHZD08SDUhI0Q,dUffgo9Lh_Vk9TLuFR5ywg,6We2O5X62J_gduXU7jvf8w,Tw3miGKZHtmxmaQZIYFRrA,pjpUOlJLlkIxBZ5BquA2PA,7MeMGh0SUlF-GuTyruwtcw,XF4w6wG1JOvfKZlQcxiWgQ,NeDqVEiin0q-FxCvOKiERw,OASX1Yrgq_7R1PsYpixRcw,ptWNY_h088kmKhsL-gaOEg,cXgXRqB40CGHEMKQgxLDTg,_mg5bYknpZgaWSfjQVmrJQ,Tp07u-0AOFRfQhtNpAXaQA,blGpsdNSyzIjfzLYILuZmQ,k1QpHAkzKTrFYfk6u--VgQ,53BSdnhzcCBfBH_6TgX63Q,hTe5SavBjp3zRulupZSJew,lwpQQflP1CGJPV7QLybzOg
3093,8R_oemw4rNjJL6sd40O_oQ,"Restaurants, Breakfast & Brunch, Cafes, Sandwiches, Themed Cafes, Salad",711,"4730 E. Indian School Road, #123",3.4592391304347827,Over Easy - Arcadia,E4JyAzB5_2quptwtemyhYA,L2p0vO3fsS2LC6hhQo3CzA,aMF8cG445ONPRKBsBYqofg,-050d_XIor1NpCuWkbIVaQ,8Zqh2jwtncA3N4fWEMTvZQ,utIA0LyQmwP-9DRyxUe6qQ,hH8002bWtOFYtLgarFZBsg,24Td_CQH1bonWKff1rt2vg,5eK_pgro9_LxPYDoRVJnEA,n8RVrpWpcd3HprzEnJ3RxA,S_bG5WWbtNXhhY9Y0GTcSg,8AWnAA7aUk8OO5oLz8yvQQ,jCY_nUGmElQsERJsovVEDQ,LR_99E7tVUfxqemvcGkDzw,YvCIHmADAMDP_JV7vSBAHQ,omU26JKzbqXhugm0O2U1mA,IdNMRM2U4GK7zbsD7R2BWA,gugN1sgyheBJ6aKtNcv_gQ,kne4oWWLq0FFHLA-gWuqoQ,TgjB-wlAVzol6HoDpE8KYg
3094,L2p0vO3fsS2LC6hhQo3CzA,"Restaurants, Salad, Breakfast & Brunch, American (Traditional)",2037,825 N 1st St,4.078223080637374,Matt's Big Breakfast,-050d_XIor1NpCuWkbIVaQ,24Td_CQH1bonWKff1rt2vg,E4JyAzB5_2quptwtemyhYA,8R_oemw4rNjJL6sd40O_oQ,-1UMR00eXtwaeh59pEiDjA,aMF8cG445ONPRKBsBYqofg,8Zqh2jwtncA3N4fWEMTvZQ,hH8002bWtOFYtLgarFZBsg,utIA0LyQmwP-9DRyxUe6qQ,S_bG5WWbtNXhhY9Y0GTcSg,gugN1sgyheBJ6aKtNcv_gQ,5eK_pgro9_LxPYDoRVJnEA,jCY_nUGmElQsERJsovVEDQ,8AWnAA7aUk8OO5oLz8yvQQ,omU26JKzbqXhugm0O2U1mA,YvCIHmADAMDP_JV7vSBAHQ,LR_99E7tVUfxqemvcGkDzw,IdNMRM2U4GK7zbsD7R2BWA,TgjB-wlAVzol6HoDpE8KYg,yXj1P-pc6CGDFSta-45L5Q
